,Product ID,Category,Price,Date of Purchase,Customer ID,Location,Payment Method
331,b13998ba-1032-405f-b24e-ac9a5900dfc0,Clothing,232.55,2021-11-03,ca3e5ffa-0d48-4a9e-b07d-04a86aa537e3,Howellland,PayPal
332,a7335d18-a995-453e-bdc2-0b2318de83a8,Toys,49.49,2021-06-25,82d1c016-c05f-4e81-b115-5ec9fb409c2c,Port Victoriaburgh,Credit Card
333,7976090e-263f-40e6-8f8c-df14fe4c37b3,Electronics,38.01,2024-08-04,27164107-ccd8-4274-b95c-89647a4fe32b,Lake Luisview,Cash
334,80b467ec-8670-4b06-8890-87464251230e,Toys,96.7,2024-09-10,f7fd3f10-4ac7-4e55-ace3-c9d1032fe736,Port Marcus,Bank Transfer
335,0206bf4b-9adf-4f80-839f-569aa480f640,Toys,201.4,2021-05-04,621b1db4-5ce4-4bba-9873-8f63609a1aa9,New Anthonystad,PayPal
336,e8676b9f-10ed-42b1-9768-899d28c353e3,Toys,355.05,2020-06-06,995e5787-5154-49d6-9549-5d4a9d087512,Johnport,Credit Card
337,a0c4ded4-ecc8-469e-a0a8-a3b6b1842962,Books,470.64,2021-11-06,863097ae-4ea7-45f2-9405-1e7748e31281,New Craigview,Bank Transfer
338,44804559-ac52-4ea3-832c-d42fca1fdc4b,Books,433.63,2024-05-16,2633426a-913b-450f-abca-0f7e0cca50c3,Mcphersonbury,Cash
339,2cfb47f1-6237-430b-9834-967d342a067b,Books,84.53,2023-04-16,94737bb2-f264-46fa-9022-60f1b0e5dd37,Haleville,PayPal
340,35543699-e224-4400-b323-964b497491cf,Books,123.81,2021-11-01,3a1a2235-da79-493c-815b-06bca965520e,Crossmouth,Credit Card
341,8e5b63c3-09e3-4c27-89e1-85c3807b43eb,Books,18.32,2020-08-06,0a7671a8-caa7-4c75-9b12-53d533595696,Westtown,Credit Card
342,cbc6f6a4-5ecb-4a37-9748-ff67f9848aed,Electronics,13.19,2024-09-09,0358905a-479a-4721-96ed-21a4d875f539,Lake Cameronburgh,Cash
343,600633f4-c164-4279-bd4e-f4451e13279f,Electronics,300.69,2023-11-25,94575011-40e1-4376-ba9c-ba7b5e494dfc,Bowmanfort,PayPal
344,e61f9373-2516-451f-9445-91baf770c5be,Home,408.34,2020-06-25,df533583-9b7a-4d7d-97bf-2209c2a29b56,New Courtney,Bank Transfer
345,2b037d2f-b150-49ab-b927-954271d2e5c9,Electronics,359.24,2024-02-04,dc3eecb4-b3f7-4532-b6dc-5463cb33e125,West Karen,Bank Transfer
346,23279023-e075-4c06-8917-47c6b8ff5d5e,Clothing,137.22,2020-12-31,21acda71-478d-472e-8601-b140cc81d30f,Stevenhaven,Credit Card
347,52c0cb23-c964-4a91-8a20-d421ed19303a,Toys,15.68,2023-12-04,9f0f6c73-43ef-4cd2-b204-3d71dd98f434,Yorkmouth,PayPal
348,b456c1b0-06e8-427d-9bad-938a5d7ff90b,Toys,114.19,2023-11-29,d8546390-7284-4e14-aa8b-f7b8fe19804c,Lake Jennifer,Cash
349,ff0e4e93-4950-4da7-b273-9709931bc687,Books,382.25,2024-04-08,71570a6d-7342-4297-9025-db3754602471,South Ralphborough,Bank Transfer
350,c0eb82b5-254a-4be6-a68d-6dbc8a144b40,Electronics,270.37,2023-11-11,da92d53f-8639-47d2-8dc7-502c3e469d5c,Toddshire,Bank Transfer
351,0fb9fefc-421a-4148-87a1-b3828105bbf5,Clothing,79.72,2022-01-10,8d46f092-5a2b-44be-9900-c8c94e275731,Michelleville,Credit Card
352,0af08d0a-05c5-4603-a7f6-688f4d33c49d,Electronics,134.38,2021-08-26,254a280b-a415-4d12-a85f-1da938d131ca,Avilaland,PayPal
353,689c1a50-750a-4e12-a869-9aceb074a10c,Electronics,96.13,2025-04-10,c182d4a3-0eb3-43c9-8f8a-7f5ef1c8b94b,Nicoleberg,Bank Transfer
354,fcabc0f8-8177-427b-864a-20243cf218a5,Clothing,307.41,2023-02-17,c9047ccd-65e4-464f-a059-34cb318b5483,East Susan,PayPal
355,2327736e-97d1-461c-9d7f-ba2777ffd0ff,Clothing,432.12,2021-03-08,562de897-216f-4055-83ea-8ee5282fb326,Port Cindy,Cash
356,aa4a6e18-1094-434b-8794-912191793a0a,Clothing,281.52,2023-12-09,4268e83c-b0aa-4ed0-b9b1-fef16d83aaad,West Cynthia,Bank Transfer
357,08fe1e95-5f74-4ddf-89c7-6411f4036b8d,Toys,275.31,2024-08-06,423a9bbf-1096-42ac-9081-dcbe8ef325fa,Morrisburgh,PayPal
358,d4b7d4b5-b7a6-4d25-8a4d-6c042c53b090,Clothing,284.08,2023-07-10,63e34d4f-2a4f-4132-8977-ce3f6710b23f,Kimberlyfurt,Credit Card
359,e5438332-7584-4a0c-a245-7b497e6eab01,Books,396.19,2024-01-25,4af063a6-5a1e-40ba-89b7-22c91f7c7a18,Tonyafurt,Bank Transfer
360,ebe54d12-10e8-4dc0-a3e3-034eb0de82a2,Home,290.79,2020-07-30,76e5301d-6c7a-423e-982c-f9f77fb0fe42,West Williamfort,Cash
361,7da0b805-eae7-4bba-969d-7deb3267f20e,Books,55.66,2022-06-02,ce8ac1e8-c981-47ba-9af1-bb1309c96307,East Paul,PayPal
362,31cc2e66-dae8-4bf3-824e-9f8cd7002b8d,Books,223.97,2020-06-11,e0311a41-98aa-4483-8df5-f236f1a6d69d,North Haydenville,Credit Card
363,ce2aae21-d9eb-416b-8d4d-09ba9d2922cd,Electronics,470.96,2020-01-30,800047bc-fb97-46a1-832e-b506819211a0,South Maryville,Credit Card
364,0683e33e-8651-4662-8ea9-3badf84363cb,Books,120.15,2020-01-26,7fe32c8c-d9c5-41a6-ba20-f9dc922c8eed,Wrighthaven,Cash
365,47912dd4-4172-4185-9808-1bea517ea531,Home,105.65,2022-11-15,07fcbaab-72a5-42ae-a73f-1b053d5f03be,North Nathan,Bank Transfer
366,c510ae37-7a7b-4251-ae83-c2d4e7e3c531,Electronics,347.51,2020-01-23,7ccc58b9-fc31-47f0-9367-2c47cf354857,West Kimberly,Credit Card
367,af49cea9-ce67-4f54-9b6c-b89047df0420,Electronics,156.36,2023-03-17,6db6bf64-17bc-45f2-baef-e2414d6123d0,Port Brittanymouth,Credit Card
368,8863784a-1040-4080-95e8-8245c1359626,Toys,56.74,2023-12-12,7e599238-6362-4816-a44e-f62d3191e912,New Pamelaberg,Bank Transfer
369,0f1406bd-f944-4597-9b32-0c7a9f8cdf0e,Toys,173.42,2024-07-15,04e926b0-d561-4031-b6f0-67d99d83d653,North Adrianville,Credit Card
370,52ff4f91-c4fb-459d-bbcd-a9f9b5f81bc2,Home,207.25,2022-11-15,2bff0049-3a81-4d5e-845a-add4a14f8006,North Brett,Bank Transfer
371,ccfbca51-39d0-47fb-8136-facf7713006b,Clothing,64.03,2024-07-10,60b1e6af-9d58-42bd-b2d2-aaf6e0da2552,North Paula,Bank Transfer
372,e820344b-ea1c-4f51-9c38-01eb537497e6,Books,187.38,2022-08-02,1b0f0fd0-2096-42fe-9b4a-d03f3636d2f8,North Eric,Cash
373,887c02ce-fb8b-471c-852e-80149910f595,Electronics,389.23,2021-01-22,c53b60d1-4718-4202-bc20-011a224cf407,Hoffmanhaven,Cash
374,815e635d-1293-4924-8a80-35c1db1b3184,Electronics,227.33,2021-04-03,d079cf42-8720-4567-a134-98bfef9eaab4,Joshuamouth,Credit Card
375,25463277-1cea-49c3-9180-0794658063c9,Toys,111.09,2024-05-01,4112770f-a83a-4905-b571-fc6e811c46de,New Yolanda,Credit Card
376,86af6f2f-4888-444a-99ba-ec402b58e9cb,Books,192.49,2024-03-02,f785699d-023b-4021-8b9b-77784752103e,South Haroldport,Bank Transfer
377,681b2767-287e-425a-ba11-7f5300fd05ca,Home,169.88,2021-06-24,6ed5ea0e-3dc8-44c9-bab3-8992ddc60663,Gibsonbury,Bank Transfer
378,48c2e565-e327-44b5-98f1-522c8d8162a6,Books,225.57,2020-05-06,d14a64d3-3805-4247-9d76-3d4e14025537,Dawnfurt,Bank Transfer
379,52f6c35c-da67-45f9-9e5a-b54253f85078,Home,395.29,2020-01-21,51c56c44-d685-4377-8fd1-90d48fb51167,New Walter,Cash
380,086002ca-d253-45a1-97ba-eb8eb17b0a86,Home,126.22,2023-09-19,b87b0584-d3ce-4f5a-bc1b-b16c5e49164c,Davidfort,Cash
381,ec376814-430b-403f-b842-c59a51d6d1f7,Books,62.54,2023-04-25,ca8d0709-de1d-42a2-b24c-6c21a8dd8e50,North Danieltown,Cash
382,261d1c96-5e63-45a5-aedf-aa5b734f529f,Electronics,136.59,2021-03-08,25515492-1d7d-4974-9b1a-b687f300c9bd,Foleychester,PayPal
383,6f9e5d26-5e42-419a-878f-82e465b72079,Electronics,136.56,2022-06-15,b18e7024-67f8-4104-9fce-7eef2b21794d,Allenshire,PayPal
384,0a96b285-0dc4-47ff-8e98-33a4e80ac526,Home,177.31,2023-12-28,6f730267-3c5d-4d0c-8770-5fb39fd0e588,Anthonyhaven,Bank Transfer
385,a8afc3a8-c33c-4be9-ae41-bcc39fa226d7,Books,11.03,2022-08-11,e4506dc4-d109-42f3-af70-c182caf9a56a,Wrightview,Bank Transfer
386,bd326d5b-b7d1-409c-b425-fd6550940e38,Clothing,326.35,2022-01-11,4eaa564d-3324-4598-a886-3e374889f1d2,North Jennifer,PayPal
387,0fc5f6dd-0d83-40b7-a110-028c1f5a5ab2,Home,232.62,2020-04-24,45deebd3-e102-4699-a9cb-de11ce52c0c0,East Brandy,Cash
388,39d51b01-fd74-4cde-9d09-33149ae19be9,Home,82.48,2024-08-07,a2bc203f-db05-448e-a6ab-94b0bfbc986b,Saundersmouth,Credit Card
389,d0c566cb-6a7b-4ea9-a70b-98061c11f3c0,Home,109.62,2022-12-19,6e5c3564-6cc6-4a52-bff5-84624cfc077b,Port Kimberly,PayPal
390,494bcb79-ab98-4d69-abd8-692f7893de6c,Clothing,32.96,2021-02-23,89e159d5-f8a9-45a2-acf4-1acc8f21804f,South Christopherville,Credit Card
391,29b39110-67e9-4377-bcd2-3c0f4cad99f3,Electronics,96.55,2021-06-17,2a7f918c-bad6-4010-9696-bd7990797d82,New Troy,Bank Transfer
392,01ac6b4d-bf04-48dd-b6ca-f42d68e330b4,Toys,346.3,2020-12-05,1deb10a1-7eef-41a6-8aca-660389cc1c62,Kelseyhaven,Bank Transfer
393,bc8a02b1-a308-4cdd-b6e4-05295d2bea68,Home,400.07,2023-11-26,24988466-a849-42e0-9158-a3006e1ac09f,Lake Patriciaport,Credit Card
394,614143b6-222c-47f9-a32a-e4dbba90bf8c,Home,454.24,2024-05-12,0b541f63-eb4a-4354-9993-92af9d2ee28c,Mikaylafort,PayPal
395,d8448fc6-99dd-4b01-a634-752b3cc8d775,Clothing,286.48,2020-10-09,b823b1cc-62dd-4e3c-b98a-1c6cb3cd97ae,North Corey,Credit Card
396,78d442ce-e0c9-428e-a565-76fb214e9637,Books,397.5,2024-06-09,b712e4a1-5583-479c-86bb-600dc7c80ed4,Brianburgh,Bank Transfer
397,b25c8c57-4b7e-409e-bada-385005b61e00,Electronics,347.62,2020-05-02,54101e4b-63f8-4ae8-8d61-57538f36ee03,Burtonborough,Credit Card
398,12327797-b050-4a8c-a75b-f6fac592df6c,Clothing,448.73,2023-11-21,d1087135-a219-4eb7-aabe-7bde6fbdc420,West Matthewmouth,Bank Transfer
399,ba7c175e-f0d6-43c0-900c-e0ded5cc6ab9,Electronics,206.07,2024-11-22,ad62d8a8-be9f-483b-9f5e-81925e1c0d55,Pachecofort,PayPal
400,a4b3b67c-df23-4e6f-aac0-557ab9f3165c,Toys,377.62,2024-12-28,8653c89b-71b7-4a67-9f18-8ef88194db34,Nicoleport,Credit Card
401,4bd0d71f-37ca-4c4e-aeb4-3b63bcc5fc21,Toys,80.3,2023-02-11,0feb10d0-caad-4bc5-baec-ec44860d1f6f,North Cynthiaview,PayPal
402,06bbcbb1-2fb1-45bf-aeab-ae3a747b2701,Books,83.72,2024-07-16,8a2cefe1-ff27-4fd8-99c7-d073ee05a2c1,Stewartshire,PayPal
403,4902a5c8-0f57-4dbe-b8f2-3fab32d6f4df,Clothing,340.69,2021-06-01,9413cab8-878f-45cb-9606-265acdbea3f7,Michaeltown,Bank Transfer
404,0fd36695-cb09-4c46-9a64-0ba6a9b8bbc4,Clothing,91.85,2023-06-19,54433ec5-95b9-47c5-b20a-86de267f9e93,West Laurie,Bank Transfer
405,ed4bad10-8157-4f9e-80d4-e8d7ba10deab,Toys,32.35,2023-09-07,48ccd675-6842-4af0-ab52-8c38f5e9881b,Lake Jessicafurt,PayPal
406,dffc0708-699b-47e9-b5af-4ddacf954bd8,Toys,257.76,2021-04-25,f88075ed-b325-42aa-b5a9-51e96bcce107,Smithstad,Credit Card
407,e39229cf-952f-483d-83f7-67e4ec968f29,Clothing,339.24,2024-11-23,34dc5829-3b60-460f-9a5e-ab6c2c9e3669,Jessicahaven,Bank Transfer
408,ea570884-2a4e-433e-b44e-a06a470327f4,Clothing,106.67,2020-11-22,a7913583-423e-4a33-acb4-2245bec0cf1e,Kramerburgh,Cash
409,87ca20d5-7839-4b71-b12f-2059e620fd9a,Home,15.79,2021-07-17,82c60712-1930-4b3b-b8ac-a18a5034b267,Melissaview,Bank Transfer
410,6ef5557d-91a5-4dea-93f3-180f0b6b230b,Toys,342.98,2020-04-08,7d1fd454-1254-4d3c-9840-2afa8526f735,Amyview,Credit Card
411,fd5100c8-19c0-4263-92e9-ece204f2bd69,Home,169.14,2020-05-13,1c1ad493-0b56-4742-b171-74c5fe8132c2,Knightville,Bank Transfer
412,2caf9487-e3e4-4199-afd8-1226db0850c9,Toys,475.84,2023-08-16,a12f11fb-b937-4c0a-9584-2f0e3bbc20c9,Marcusshire,Bank Transfer
413,90fc35d5-a864-414d-bbad-f453f1adbbc6,Electronics,394.6,2022-03-28,6f5c180e-5806-4c26-ac5c-f9eb2c51ac1b,Fordburgh,Cash
414,4f4f2b93-aa66-44b1-bf31-c5cd9d84224e,Electronics,423.05,2023-05-24,811835ea-a2de-45dd-a7ae-1b2780e377d3,North Christopher,Cash
415,294135c0-b6d2-46f9-8d46-5d89ffb5689e,Books,14.23,2022-06-21,944b004a-1862-43dd-a908-fe5b101b249a,West Ericamouth,Cash
416,8ef36129-84d7-4525-bfab-6fe8bfa35a6c,Toys,276.37,2021-11-01,a83e9e8a-6599-4458-8fa7-9b2827c99409,Danielleport,Credit Card
417,e4ccc381-54ec-4073-bdc1-b06b7bc34ce9,Home,46.6,2020-10-02,1c74eb3c-20f8-4db6-981d-1589cb5eafbf,Port Douglasfort,Cash
418,b26fdd36-d141-4c1e-92b0-344c9980a6e5,Home,74.99,2024-04-06,cec4b122-12a8-44bd-8c5c-4dbe4ca874c0,New Lauren,PayPal
419,20c4cc16-f211-4568-9e4e-f564509c6de0,Books,494.73,2022-05-01,421456bb-2e56-4636-a25d-17b1382879d0,New Christopherburgh,Bank Transfer
420,af069f65-5716-443b-b8c3-01feccde5394,Books,286.03,2025-04-05,46915bd3-0b0b-40a9-840b-cd5529446d2b,Hensonhaven,Cash
421,b518099d-5fdb-467b-b549-0699461c60a9,Toys,110.88,2020-04-13,92b16c5e-3e70-4972-b10c-f0100b5f892f,South Tracy,Cash
422,fb9d60ee-7c90-4c9c-a2dd-b7f2f0eef26a,Clothing,431.94,2020-02-18,015a6e6f-1b0f-48e4-9f60-03a8927a5e5a,Lake Marcus,Bank Transfer
423,25657815-1f56-4555-bc4b-f6cc2b80457e,Electronics,399.22,2024-11-29,50cb0fe0-21ad-4f5c-8577-713be76e9bd6,Andrewshire,PayPal
424,ce579745-b9b9-4696-a1ab-ce4901d637fb,Home,53.23,2021-03-17,a303e14d-cd4a-413f-82dc-83893737d3fe,West Williamfort,Bank Transfer
425,e1741378-126d-4d48-9666-368188f3239e,Clothing,203.37,2022-03-25,42187f52-e6cb-4d04-9e81-7789be9e44c4,Catherinestad,Credit Card
426,05aa04ef-6e5a-4c2b-b5fb-ec5aaeba977a,Toys,273.07,2021-09-08,feb9d716-2c5d-4eba-8901-e1b1d64d6f1c,Jenniferchester,Credit Card
427,8ac107e5-aee8-48cd-8061-a952d6d2fe48,Home,7.51,2023-05-17,a311bc20-2cab-4608-a2de-6142196c342c,New John,Bank Transfer
428,7ed93da7-b636-45f4-9351-c7336036e27b,Books,148.34,2022-08-08,26ed34ac-060f-4371-a427-c21900db680b,East Molly,Credit Card
429,5cf38410-8f28-43ae-a2da-c888dc4e5ff1,Clothing,229.23,2021-05-31,e28eab48-c972-4efa-95fa-a4cc6c349887,South Raymond,Bank Transfer
430,89c69dc3-cce7-42d2-a56d-9e390212fbd1,Toys,359.67,2024-06-01,787d7559-843f-45e1-8d7f-a4f64a8b13d6,North David,PayPal
431,eddba7ec-7277-4c62-9e10-b0da2506ff26,Clothing,108.79,2024-06-11,2c7b24cd-75a8-49d8-8413-0812ce20d1e8,Ianborough,PayPal
432,becfb130-e03e-4865-889a-102873bda08d,Home,74.5,2024-11-04,6d61726c-3878-4fad-bffb-1d5667ed637c,Lewisstad,Credit Card
433,8870b64d-75b1-49c4-b562-e6d6a6093b87,Toys,274.4,2020-04-24,5ba3ffd1-5e04-4a9a-98e5-7ef2d5a2637b,Sextonborough,Cash
434,487ca921-46c4-46f3-a7c5-7699b94035a5,Electronics,298.16,2024-08-06,e494b221-2a2f-467c-b94b-04b15270ce63,Kaufmanmouth,Cash
435,6f13a2d5-19e5-4996-b2c8-9bb0df0696dd,Home,248.2,2022-12-17,38c5ff4e-3c98-415a-99da-08dedc25827f,West Paigeshire,Credit Card
436,73ca5d44-0956-4a5a-818b-d5829c223722,Electronics,34.63,2021-01-12,6f013e36-8e39-4e8a-aa77-7ea18bd0a684,South Deanna,Cash
437,076f27cf-a178-4913-83c8-523ea37d87fa,Books,483.06,2022-09-05,23941700-fb95-4e0b-a88c-01fa9a68c0cf,Katieland,Bank Transfer
438,b73391f9-ca86-438e-a9f0-0644c49dd840,Electronics,158.95,2022-08-20,3687e7a6-934d-4e94-b9c5-59a3d1d01977,Lorifort,Credit Card
439,49c7f6d3-c685-4a1b-9c71-757b9616c1e1,Books,5.65,2021-04-30,42c2193d-0eb8-42cb-9086-708098bb1bc8,Braunton,Credit Card
440,48dbd1e0-9dd8-4531-ae3d-97d4a81694db,Electronics,141.77,2021-04-20,28a86892-3ba3-457c-9112-f058ddaa6b52,Port Andrew,Bank Transfer
441,012c2d3f-08a3-4bd6-942a-4cd7532f2b87,Clothing,111.85,2023-09-16,658f7111-4842-4a8d-9dc8-09fa1f5f02a6,West Veronica,PayPal
442,1f8b9797-5e77-434b-825e-599bf194e9d1,Electronics,220.18,2023-05-20,99a36bd9-f422-438c-a922-d6cac11856e9,South Benjaminside,Cash
443,35646675-02f6-4df0-a6c9-493aa394680e,Electronics,261.3,2024-01-22,4157bed6-45cd-46a4-83e7-b7819fdefd06,North Jon,Cash
444,a5271d7e-2a02-416b-984d-4f915b9222d1,Toys,368.84,2021-12-11,4e456b52-e4a1-495e-834b-401c0f6bd171,Mercadoland,Cash
445,2b700b4d-ab88-4da3-a9af-5aae17a7757b,Books,6.88,2020-04-02,bb25ee1c-a878-414d-a5ce-5d352f2760d8,Conniebury,Credit Card
446,e9773c76-e39e-44e9-940d-857c5360e670,Electronics,35.84,2024-12-15,fc9718e8-1fb1-4aae-9953-32a4fbc6fa17,West Tammybury,Credit Card
447,e431b0c6-0346-4a7b-9a18-bf394626ce35,Toys,311.58,2024-07-03,34915e90-e61e-4e3d-b2c5-43cfb95ad5a5,East John,PayPal
448,7fad7ebf-536d-4ece-a22a-5a3aefed87e5,Home,138.52,2021-06-22,def5de17-3610-4257-9b5f-1564547ddf10,Port Tracy,Credit Card
449,d5597828-130d-4c24-8438-c0cace35b99c,Electronics,300.01,2023-10-21,abedad68-2140-4def-84b6-bb08f83304d0,Thorntonfort,Credit Card
450,adc9e8cb-123e-4737-a6fc-5a129239f0a4,Toys,138.8,2022-02-03,8487a647-ef48-42bf-b4e4-9ab5803f0d84,Lake Gailchester,Bank Transfer
451,3ee0cf32-c819-43b5-bfd5-c6a7db6be047,Home,315.71,2023-11-04,bc60f37c-5981-4e34-a230-eab944137222,Christopherland,Credit Card
452,70deae00-5886-4d07-bf7f-87e902cb38fa,Books,37.67,2022-12-08,c667ee0d-8170-4ac0-9330-b50f5f4eba76,North Brandi,PayPal
453,cddfb1e0-275f-4c6e-9214-ced659ce4d43,Electronics,40.66,2023-11-26,4c58add0-e071-4f41-940d-729e83d6ebee,South Jeffrey,Credit Card
454,4fd7c932-3458-4ac3-b160-df2a453002cc,Home,432.3,2021-05-24,5b37ec06-08dc-41db-b5aa-194a5bae392e,North Lauramouth,Cash
455,6f9ffd31-e53b-4559-843c-4744729f2260,Clothing,317.1,2020-09-08,0bd9fba1-eaa5-442f-8a7c-0cd37347811d,Alexanderton,Cash
456,c805a232-8954-4f8d-ae97-baec7221f784,Clothing,399.58,2024-03-29,8c17015d-08c7-4575-9952-1bdcde8f8ffc,West Trevor,Cash
457,c8e1c29e-84ed-4da1-b196-16e667c705a6,Electronics,463.11,2021-06-16,11274b53-f94c-4df8-84c7-421f32e13690,Bakershire,Credit Card
458,d000e160-3dbb-4f58-b0d3-855be698bc82,Clothing,346.68,2021-05-04,d157fb45-2e00-43d4-b880-687534f897d5,Gatesville,Cash
459,635a3ee1-09f2-4188-b3ba-3f130e15dd88,Home,379.63,2022-12-10,f5eeb806-4c5a-4226-890d-c9c53279bae3,South Rachelshire,Cash
460,17c99282-5707-439f-8306-381ca9646bc3,Electronics,465.42,2022-05-29,d64ca339-c9cf-446f-807c-ad56984bf353,Andrewborough,Credit Card
461,63568235-870a-4670-9ec4-9c94a7df8ac9,Clothing,31.71,2021-09-02,f42320a4-04fa-458b-9389-ea573b058df5,Port Peterstad,Cash
462,ab1ef14d-9d17-425a-ada4-d556d413b75a,Books,31.12,2023-10-04,93039351-1591-4c89-8b04-1c269cd5d48b,Tylerfurt,Credit Card
463,dd772a23-bf79-443c-91a8-665b69b1e25a,Home,96.17,2024-01-01,fce0c388-2c75-429a-82f9-4c9b2871f5c3,Colonmouth,Cash
464,8209cd2f-19ce-4bd1-9a96-726e5b536bcb,Home,181.15,2022-07-25,14fbcd9d-1b67-47eb-b524-3d732c1717ec,East Christopher,PayPal
465,1f5a1b0e-44ca-4c14-9c7c-e54b688078b7,Toys,369.12,2021-12-17,c8ee443f-3426-48cc-b010-ca8fa85c3b37,Russellside,Bank Transfer
466,8b261ba9-a5cd-4b73-8cf5-e6c4dfc5b8eb,Clothing,393.71,2022-08-24,d0909fee-ed01-49e6-90fa-aa97a4493a90,West Francis,Bank Transfer
467,8d82881a-d13e-4dfd-bd19-bfa3c006919f,Electronics,180.26,2020-03-28,9bc28be6-858b-4f56-aa1d-bf865eea907b,Calhounhaven,Bank Transfer
468,356b9d75-2aa0-4176-8761-b1d64b37cad5,Clothing,170.05,2022-02-09,5d07b7bf-1b98-4f9a-bb99-5551ced00b57,Michelletown,Cash
469,7b4f8566-786a-4807-b461-38ca328fe761,Clothing,378.97,2021-06-11,7dd50047-144f-4f97-a366-fb55498d76bc,Hartburgh,Bank Transfer
470,945c838d-72f8-48a2-98cb-4bba7facc931,Home,329.74,2021-01-07,35ac0a05-15bf-4f8f-a83c-6df4cbb5b6de,West Joseshire,Cash
471,2dfc101e-3005-4758-a426-59ee99696670,Books,480.49,2020-11-12,dae0495e-4439-4869-88aa-007a68225643,Mackton,Credit Card
472,fe2ef67b-1582-46b6-93d4-b661db8b60d5,Books,394.24,2020-06-18,ec422e76-a51b-4e60-95db-05012670d08e,Cantustad,Bank Transfer
473,1b3287d5-9c4a-4f89-84a9-7a963949059a,Home,200.61,2024-05-28,56273c7c-951c-46db-9e0e-0d6de913ee55,Chapmanstad,PayPal
474,8703974e-fcd1-4ce7-b533-2e89e15017aa,Books,477.99,2023-04-29,2d312e5a-3c0a-4db2-9a56-a660c39ded93,Roblesland,Cash
475,62819676-97e5-4d78-b0ed-742d73a9eb21,Electronics,490.44,2022-05-03,89444fe0-40d0-4c82-a8d6-3db958ac613b,East Williamport,Cash
476,b2999a25-c863-4eeb-b9c0-0fd3d614a3b1,Books,241.67,2024-07-17,39ab40ea-c774-4990-908d-bf7e59392bbb,New Kathrynborough,PayPal
477,70923ec0-7fda-4fa1-aaea-df6dd07aac26,Toys,144.27,2023-10-02,83655b1b-fc26-4313-9592-75bc49b09dd2,Schroederfurt,Cash
478,cb0755f0-9a5c-488d-ac24-b1e11e6a6589,Toys,108.96,2021-01-20,7be8fc9b-f5e5-4aaa-9767-5f6c347bd48a,Johnstonmouth,Cash
479,fb4a3a21-6c75-4db7-bec9-e78ede8d5244,Clothing,459.15,2021-01-09,394d51ba-b384-4693-87c1-886bacbbd04e,South Jeanetteburgh,Credit Card
480,4b9d08b1-d4f7-4421-8a9b-dc745b692dbc,Electronics,125.89,2021-01-12,ec444f52-e2e2-4a49-a05e-b992d29e5f1e,East Jordanborough,Credit Card
481,3699d4b7-0431-47e8-942c-a19caa0ad52a,Home,113.02,2023-09-02,414cba86-d4ee-401c-86a3-dbfd0b9b7340,Burnetttown,Cash
482,9bf54664-c326-4c82-9f3e-4910271af80e,Books,119.89,2021-01-26,18e4e0ea-dbbf-4c11-96ac-cd0f535c403a,Stevensonmouth,Credit Card
483,bafda293-90f9-4009-873f-ee2bb25e3da0,Toys,31.62,2022-05-04,742b823e-8a09-42dd-9e5a-82822cd06ade,North Diane,Cash
484,fa31237d-c25c-4cb3-aa8d-77c2b2dfbc4f,Books,292.82,2020-06-20,ab3009e2-ceb4-4125-92ff-8eb7655e98a6,Kevinview,Bank Transfer
485,d10ee3fc-9054-4130-9082-c155ab2c9e6a,Toys,166.49,2020-02-15,2fdb5ce5-f763-43ea-b415-9ad304cb17e8,Faulknerfort,Bank Transfer
486,0b98fd73-38e1-4316-981a-56822719032e,Books,275.25,2021-06-21,a0043a19-bd5c-47da-9c15-c7ae6deab24b,Deantown,Credit Card
487,773b39ef-7fd8-4277-bc9d-ad6cc8f2ed1a,Home,238.01,2022-01-08,b295a2bb-6fe5-4b45-8c27-6f48352e0b79,New Emilyfort,Credit Card
488,98999654-4470-47a5-9bf3-7d6e5625943e,Electronics,222.0,2020-05-27,59d32b66-b753-4ad6-b1ff-374f2c2f4f12,West Stevenburgh,Bank Transfer
489,2a55e5dd-bfa8-4e00-98bb-b2b01794a919,Toys,109.01,2021-04-30,b6a0d505-3200-4155-84d3-ddef542118f9,Lake Robert,Cash
490,e8a5c325-211a-4fb7-9e50-77b8b14ac5ed,Electronics,381.43,2023-12-21,31dcd60f-92ab-406d-834b-c7f2af934f52,Sarahstad,Bank Transfer
491,32915591-faa5-4af2-93db-6fa66e100fdb,Books,483.28,2022-10-04,ccbdbb71-335d-49ca-8237-62fbd5125b91,Mariaborough,Credit Card
492,db2791eb-28c1-4a62-81f3-e456be98220e,Books,317.47,2022-09-15,d09ae903-c7c6-4c66-b058-d46b9560a3fc,Josephport,Bank Transfer
493,85f9483d-8c2e-45c6-a3be-527f65c0dc5e,Clothing,16.74,2020-08-13,de2e712f-2479-4f79-8531-4eecd6ad7ce5,South Robertbury,Credit Card
494,711e8cd8-00b4-450c-bf13-bcdbbbc0ca07,Electronics,491.32,2020-09-12,d944771c-df6e-444d-a107-d5069ad06eab,Michaelville,Credit Card
495,d5f0f451-7fb5-447f-9d56-5a3966ce41b3,Toys,475.15,2024-03-07,f6d95cf2-12c2-4d29-948a-9fdd346864f4,Jasonbury,Cash
496,60019f2d-4ec1-4ebd-9c0a-8ff5e8b54082,Clothing,285.56,2024-04-09,4d14f25d-7eb6-49f0-be49-ecefdddbd822,South Jason,Credit Card
